===== JOURNAL DES EVENEMENTS =====
Debut capture : 2026-03-26 01:38:19.652866
Interface     : ens34
Filtre        : net 192.168.26.0/24

[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 714
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 24444
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 714
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 7106
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 7921
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 7106
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 49161
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 49161
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 714
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 787
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 787
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 7106
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 990
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 990
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 49161
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 12345
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 12345
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 787
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 9618
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 9618
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 990
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 648
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 648
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 12345
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 23502
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 23502
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 9618
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 9099
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 9099
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 648
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 2383
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 8010
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 8010
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 8042
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 6580
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 7921
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 7921
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 5859
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 24444
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 109
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 7106
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 7106
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 7921
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 714
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 714
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 24444
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 1700
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 3871
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 109
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 84
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 6005
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 1700
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 2099
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 109
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 84
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 50006
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 1700
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 2099
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 3920
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 49161
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 8042
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 8042
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 625
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 2383
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 2383
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 9099
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 625
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 625
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 23502
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 9099
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 9099
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 648
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 23502
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 23502
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 9618
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 648
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 648
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 12345
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 9618
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 9618
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 6005
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 6005
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 843
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 3871
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 3871
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 2260
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 843
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 109
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 3261
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 84
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 50006
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 1533
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 2099
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 3920
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 1700
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 84
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 50006
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 109
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 1700
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 2099
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 6005
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 109
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 84
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 3871
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 1700
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 3986
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 2099
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 3920
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 1076
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 50006
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 3261
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 1533
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 3476
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 3920
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 3986
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 20828
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 3261
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 1076
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 212
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 1533
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 3476
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 52869
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 3986
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 20828
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 1455
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 1076
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 212
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 1042
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 3476
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 52869
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 1081
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 20828
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 1455
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 8899
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 212
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 1042
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 9050
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 52869
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 1081
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 1048
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 1455
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 8899
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 2394
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 1042
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 1081
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 9050
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 6059
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 8899
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 1048
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 1105
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 9050
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 2394
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 1132
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 1048
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 6059
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 2998
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 2394
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 1105
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 38292
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 6059
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 1132
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 9917
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 1105
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 2998
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 7002
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 1132
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 38292
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 2399
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 2998
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 9917
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 9415
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 38292
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 7002
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 1036
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.143 | Port cible: 110
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 50006
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 1533
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 84
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 3261
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 3261
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 1076
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 50006
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 3920
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 3986
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 2099
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 2399
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 3031
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 9917
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 9415
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 8292
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 7002
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 1036
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 55055
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 2399
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 3031
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 1041
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 9415
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 8292
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 26
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 8899
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 2394
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 1042
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 1081
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 1048
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 1455
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.1 | Port cible: 1042
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.134 | Port cible: 9050
[ALERTE][SCAN SYN] 2026-03-26 01:40:02 | Source: 192.168.26.144 -> Destination: 192.168.26.254 | Port cible: 52869
